Id_Comuna;Comuna;Establecimiento;Pertenecencia;Direccion;Id_Comuna;Nombre_Comuna
2201;Calama;Vacunatorio Sociedad de Enfermeria Asistencial EIRL;Privado;Calle Cobija, Oficina 501 2188;13112;La Pintana
2101;Antofagasta;Vacunatorio Labonort Salud Integral;Privado;Calle Jose Santos Ossa 2213;13113;La Reina
2101;Antofagasta;Laboratorio Medinort Salud Ocupacional e Integral SA;Privado;Calle Jose Santos Ossa, Piso 1� y 2� 2213;13114;Las Condes
2101;Antofagasta;INMUNIN SpA;Privado;Calle Manuel Antonio Matta, Oficina 501 1868;13115;Lo Barnechea
3101;Copiapo;Actividades Gestionadas por la Direccion del Servicio para apoyo de la Red SS de Atacama;Publico;Calle Chacabuco 520;13116;Lo Espejo
3101;Copiapo;PRAIS SS Atacama;Publico;Calle Chacabuco 520;13117;Lo Prado
3101;Copiapo;Clinica Dental Movil Simple Pat PW4068 Copiapo;Publico;Calle Chacabuco 520;13118;Macul
3101;Copiapo;Hospital San Jose del Carmen Copiapo;Publico;Calle Los Carrera 1320;13119;Maipu
3201;Chanaral;Hospital Dr Jeronimo Mendez Arancibia Chanaral;Publico;Avenida Arturo Prat 1000;13120;nunoa
3202;Diego de Almagro;Hospital Dr Florencio Vargas Diego de Almagro;Publico;Calle Juan Martinez 2200;13121;Pedro Aguirre Cerda
3301;Vallenar;Hospital Provincial del Huasco Monsenor Fernando Ariztia Ruiz Vallenar;Publico;No hay informacion;13122;Penalolen
3304;Huasco;Hospital Dr Manuel Magalhaes Medling Huasco;Publico;Calle Canteras 105;13123;Providencia
3202;Diego de Almagro;Clinica San Lorenzo;Privado;No hay informacion;13124;Pudahuel
3101;Copiapo;Centro de Salud del Trabajador AChS Copiapo;Privado;Calle Infante 861;13125;Quilicura
3101;Copiapo;Centro de Salud Mutual CChC Copiapo;Privado;Calle Copayapu 877;13126;Quinta Normal
3301;Vallenar;Clinica del Trabajador AChS Vallenar;Privado;Calle Merced 1150;13127;Recoleta
3101;Copiapo;Centro de Salud Universidad de Atacama;Privado;Avenida Copayapu 5184;13128;Renca
3301;Vallenar;Centro de Salud Compania Acero del Pacifico;Privado;Calle Serrano 1755;13129;San Joaquin
3301;Vallenar;Laboratorio Bio-Test;Privado;Calle Ramirez 1278;13130;San Miguel
3101;Copiapo;Laboratorio Atacama;Privado;Calle OHiggins 777;13131;San Ramon
3101;Copiapo;Clinica Indire;Privado;Calle OHiggins 901;13132;Vitacura
3101;Copiapo;Centro de Salud CEDIMED;Privado;Calle Salas 173;13201;Puente Alto
3101;Copiapo;Laboratorio Clinico Guillermo Guaita;Privado;Calle Rodriguez 483;13202;Pirque
3301;Vallenar;Laboratorio Clinico Huasco-Vallenar;Privado;Calle Serrano 1150;13203;San Jose de Maipo
3101;Copiapo;Laboratorio Clinico SIAC Copiapo;Privado;Calle Vallejos 535;13301;Colina
3301;Vallenar;Laboratorio Clinico Vallenar;Privado;Calle Prat 1150;13302;Lampa
3101;Copiapo;Laboratorio Clinico Bionet SA;Privado;Calle Infante 861;13303;Tiltil
3101;Copiapo;Laboratorio Clinico Diagnolab;Privado;Calle Colipi 484;13401;San Bernardo
3101;Copiapo;Laboratorio Clinico Examed;Privado;Calle Colipi 570;13402;Buin
3301;Vallenar;Laboratorio Clinico Coprese;Privado;Calle San Ambrosio 536;13403;Calera de Tango
3101;Copiapo;Clinica Atacama SA;Privado;Avenida Copayapu 877;13404;Paine
3101;Copiapo;Laboratorio Clinimed;Privado;Calle Rodriguez 483;13501;Melipilla
3101;Copiapo;Centro Medico y Diagnostico Atacama SPA;Privado;Calle Salas 747;13502;Alhue
3101;Copiapo;Clinica Dial Vida;Privado;Calle Maraton 425;13503;Curacavi
3101;Copiapo;Centro de Dialisis Nefrodial Atacama;Privado;Calle Rodriguez 1020;13504;Maria Pinto
3101;Copiapo;Centro de Dialisis Curanilahue;Privado;Pasaje El Pino 572;13505;San Pedro
3301;Vallenar;Centro de Dialisis Vallenar;Privado;Calle Faezn 1094;13601;Talagante
3301;Vallenar;Centro de Dialisis Renacer del Valle;Privado;Calle Prat 2025;13602;El Monte
3101;Copiapo;Centro de Salud Familiar Santa Elvira;Publico;No hay informacion;13603;Isla de Maipo
3102;Caldera;Centro de Salud Familiar Rosario Corvalan;Publico;No hay informacion;13604;Padre Hurtado
3101;Copiapo;Centro de Salud Familiar Juan Martinez;Publico;No hay informacion;13605;Penaflor
3101;Copiapo;Centro de Salud Familiar Pedro Leon Gallo;Publico;Calle Flora Normilla 1007;14101;Valdivia
3101;Copiapo;Centro de Salud Familiar Rosario-Palomar;Publico;Calle Chacabuco 671;14102;Corral
3101;Copiapo;Centro de Salud Familiar Candelaria Rosario;Publico;No hay informacion;14103;Lanco
3101;Copiapo;Centro de Salud Familiar Manuel Rodriguez;Publico;No hay informacion;14104;Los Lagos
3101;Copiapo;Centro de Salud Familiar Paipote;Publico;No hay informacion;14105;Mafil
3103;Tierra Amarilla;Centro de Salud Familiar Dr Salvador Allende Gossens;Publico;No hay informacion;14106;Mariquina
3201;Chanaral;Centro de Salud Familiar Dr Luis Herrera;Publico;No hay informacion;14107;Paillaco
3202;Diego de Almagro;Centro de Salud Familiar El Salvador;Publico;Calle Cobresal 2508;14108;Panguipulli
3301;Vallenar;Centro de Salud Familiar Estacion;Publico;No hay informacion;14201;La Union
3303;Freirina;Centro de Salud Familiar Freirina;Publico;No hay informacion;14202;Futrono
3301;Vallenar;Centro de Salud Familiar Hermanos Carrera;Publico;No hay informacion;14203;Lago Ranco
3301;Vallenar;Centro de Salud Familiar Baquedano;Publico;No hay informacion;14204;Rio Bueno
3301;Vallenar;Centro de Salud Familiar Joan Crawford Astudillo;Publico;No hay informacion;15101;Arica
3304;Huasco;Centro de Salud Familiar Juan Verdaguer;Publico;No hay informacion;15102;Camarones
3101;Copiapo;Centro de Salud Familiar Dr Bernardo Mellibovsky;Publico;No hay informacion;15201;Putre
3302;Alto del Carmen;Centro de Salud Familiar Alto del Carmen;Publico;Calle Jeronimo Godoy 6;15202;General Lagos
3103;Tierra Amarilla;Posta de Salud Rural Los Loros;Publico;No hay informacion;16101;Chillan
3201;Chanaral;Posta de Salud Rural El Salado de Chanaral;Publico;No hay informacion;16102;Bulnes
3202;Diego de Almagro;Posta de Salud Rural Inca de Oro;Publico;No hay informacion;16103;Chillan Viejo
3302;Alto del Carmen;Posta de Salud Rural San Felix;Publico;No hay informacion;16104;El Carmen
3302;Alto del Carmen;Posta de Salud Rural El Transito;Publico;No hay informacion;16105;Pemuco
3301;Vallenar;Posta de Salud Rural Domeyko;Publico;No hay informacion;16106;Pinto
3302;Alto del Carmen;Posta de Salud Rural Conay;Publico;No hay informacion;16107;Quillon
3301;Vallenar;Posta de Salud Rural Hacienda Ventanas;Publico;No hay informacion;16108;San Ignacio
3303;Freirina;Posta de Salud Rural Carrizalillo Freirina;Publico;No hay informacion;16109;Yungay
3301;Vallenar;Posta de Salud Rural Cachiyuyo;Publico;No hay informacion;16201;Quirihue
3301;Vallenar;Posta de Salud Rural Incahuasi;Publico;No hay informacion;16202;Cobquecura
3301;Vallenar;Posta de Salud Rural Hacienda Compania;Publico;No hay informacion;16203;Coelemu
3304;Huasco;Posta de Salud Rural Segundo Ponce;Publico;No hay informacion;16204;Ninhue
3302;Alto del Carmen;Posta de Salud Rural Las Breas Alto del Carmen;Publico;No hay informacion;16205;Portezuelo
3304;Huasco;Posta de Salud Rural Padre Mariano Avellana Lasierra;Publico;No hay informacion;16206;Ranquil
3304;Huasco;Posta de Salud Rural Jeremias Cortes;Publico;No hay informacion;16207;Treguaco
3102;Caldera;Centro Comunitario de Salud Familiar Orfelia Lavin;Publico;No hay informacion;16301;San Carlos
3103;Tierra Amarilla;Puesto de Atencion Medica Especializada Tierra Amarilla;Publico;No hay informacion;16302;Coihueco
3202;Diego de Almagro;Puesto de Atencion Medica Especializada Diego de Almagro;Publico;No hay informacion;16303;niquen
3201;Chanaral;Puesto de Atencion Medica Especializada Chanaral;Publico;No hay informacion;16304;San Fabian
3301;Vallenar;SAPU Baquedano;Publico;No hay informacion;16305;San Nicolas
3101;Copiapo;SAPU Dr Bernardo Mellibovsky;Publico;No hay informacion;;
3301;Vallenar;SAPU Joan Crawford Astudillo;Publico;Avenida Los Escritores 1800;;
3101;Copiapo;SAPU Paipote;Publico;No hay informacion;;
3102;Caldera;SAPU Rosario Corvalan;Publico;No hay informacion;;
3101;Copiapo;SAPU El Palomar;Publico;No hay informacion;;
3301;Vallenar;Laboratorio Clinico Blanco;Privado;Calle Concepcion 648;;
3301;Vallenar;Laboratorio Clinico Bionet;Privado;Calle Alonso de Ercilla 629;;
3201;Chanaral;Laboratorio Chanaral;Privado;No hay informacion;;
3301;Vallenar;Laboratorio Clinico Lopez;Privado;Calle San Ambrosio 536;;
3202;Diego de Almagro;Centro de Dialisis Municipal Diego de Almagro;Privado;Calle Colon 701;;
3301;Vallenar;Centro de Salud Mutual CChC Vallenar;Privado;Calle Serrano 471;;
3101;Copiapo;Instituto de Rehabilitacion Infantil TELEToN Atacama;Privado;Calle La Cruz, Poblacion La Pradera 760;;
3101;Copiapo;Laboratorio Clinico Blanco;Privado;Calle Jose Joaquin Vallejos 774;;
3101;Copiapo;Centro Medico y Dental Copiapo IIIa Zona Carabineros Atacama;Privado;Avenida Copayapu 3302;;
3101;Copiapo;Integramedica Copiapo;Privado;No hay informacion;;
4201;Illapel;Centro de Salud Familiar Urbano de Illapel;Publico;Calle El Mirador 211;;
4301;Ovalle;Centro Comunitario de Salud Familiar Colonia Limari;Publico;Calle Francisco Barraza, Sector Pueblo Limari 65;;
4101;La Serena;Vacunatorio Ad Hominem;Privado;Calle Balmaceda 1015;;
4102;Coquimbo;Centro Comunitario de Salud Familiar Punta Mira;Publico;Calle Dr. Ramon Gorrono Leon 2840;;
4301;Ovalle;Centro Comunitario de Salud Familiar Los Copihues;Publico;No hay informacion;;
4101;La Serena;Policlinico Universidad Pedro de Valdivia;Privado;Avenida Cuatro Esquinas 70;;
4101;La Serena;Policlinico de Funcionarios de Gendarmeria de Chile La Serena;Privado;Calle Las Rojas Poniente 1521;;
4101;La Serena;Unidad de Salud del Establecimiento Penitenciario de La Serena;Privado;No hay informacion;;
4102;Coquimbo;Centro de Salud IST Coquimbo;Privado;Avenida Alessandri 519;;
4101;La Serena;Laboratorio Clinico Megasalud SA;Privado;Calle Huanhuali 186;;
4102;Coquimbo;Centro de Salud Familiar El Sauce;Publico;Calle Los Olivos, Sector El Sauce 851;;
4102;Coquimbo;Centro de Salud Familiar Rural Pan de Azucar;Publico;No hay informacion;;
4204;Salamanca;Laboratorio Clinico Astelab;Privado;Calle Irarrazabal 582;;
4301;Ovalle;Laboratorio Clinico Bionet SA;Privado;Calle Libertad 456;;
4301;Ovalle;Laboratorio Clinico Medilab Ltda;Privado;Calle Miguel Aguirre 280;;
4102;Coquimbo;Laboratorio Clinico Arauco;Privado;Calle Dr. Marin 60;;
4102;Coquimbo;Clinica Regional Coquimbo;Privado;No hay informacion;;
4101;La Serena;Centro de Salud Familiar Cardenal Caro;Publico;No hay informacion;;
4101;La Serena;Centro de Salud Familiar Las Companias;Publico;No hay informacion;;
4101;La Serena;Centro de Salud Familiar Pedro Aguirre Cerda;Publico;Calle Emilio Bello 918;;
4102;Coquimbo;Centro de Salud Familiar San Juan;Publico;No hay informacion;;
4102;Coquimbo;Centro de Salud Familiar Santa Cecilia;Publico;Calle Las Heras 1100;;
4102;Coquimbo;Centro de Salud Familiar Tierras Blancas;Publico;Calle Linares 915;;
4105;Paiguano;Centro de Salud Familiar Paihuano;Publico;No hay informacion;;
4303;Monte Patria;Centro de Salud Familiar Monte Patria;Publico;Calle Poniu 80;;
4304;Punitaqui;Centro de Salud Familiar Punitaqui;Publico;No hay informacion;;
4202;Canela;Centro de Salud Familiar Canela;Publico;Calle Joel Munoz 495;;
4305;Rio Hurtado;Centro de Salud Familiar Pichasca;Publico;No hay informacion;;
4303;Monte Patria;Centro de Salud Familiar Chanaral Alto;Publico;No hay informacion;;
4303;Monte Patria;Centro de Salud Familiar Caren;Publico;No hay informacion;;
4101;La Serena;Centro de Salud Familiar Dr Emilio Schaffhauser;Publico;No hay informacion;;
4104;La Higuera;Centro de Salud Familiar La Higuera;Publico;No hay informacion;;
4301;Ovalle;Centro de Salud Familiar Cerrillos de Tamaya;Publico;No hay informacion;;
4301;Ovalle;Centro de Salud Familiar Jorge Jordan Domic;Publico;Calle Magallanes Moure 794;;
4303;Monte Patria;Centro de Salud Familiar El Palqui;Publico;No hay informacion;;
4101;La Serena;Centro de Salud Familiar Cardenal Raul Silva Henriquez de La Serena;Publico;No hay informacion;;
4102;Coquimbo;Centro de Salud Familiar Tongoy;Publico;Calle Fundicion Norte 127;;
4301;Ovalle;Centro de Salud Familiar Marcos Macuada;Publico;Calle Covarrubias 260;;
4102;Coquimbo;Centro de Salud Familiar Dr Sergio Aguilar Delgado;Publico;Avenida Alessandri 1035;;
4301;Ovalle;Centro de Salud Familiar Sotaqui;Publico;No hay informacion;;
4101;La Serena;Centro de Salud Familiar Juan Pablo II;Publico;Calle Isidora Campana 3397;;
4201;Illapel;Centro de Salud Familiar Villa San Rafael de Rozas;Publico;Calle Mario Ahumada 50;;
4101;La Serena;Posta de Salud Rural Algarrobito;Publico;No hay informacion;;
4101;La Serena;Posta de Salud Rural Las Rojas;Publico;No hay informacion;;
4101;La Serena;Posta de Salud Rural El Romero;Publico;No hay informacion;;
4102;Coquimbo;Posta de Salud Rural El Tangue;Publico;No hay informacion;;
4102;Coquimbo;Posta de Salud Rural Guanaqueros;Publico;Avenida Guanaqueros 4850;;
4102;Coquimbo;Posta de Salud Rural Pan de Azucar;Publico;No hay informacion;;
4102;Coquimbo;Posta de Salud Rural Tambillo;Publico;Calle Covadonga 22;;
4305;Rio Hurtado;Posta de Salud Rural El Chanar;Publico;No hay informacion;;
4305;Rio Hurtado;Posta de Salud Rural Hurtado;Publico;No hay informacion;;
4305;Rio Hurtado;Posta de Salud Rural Las Breas Rio Hurtado;Publico;No hay informacion;;
4305;Rio Hurtado;Posta de Salud Rural Samo Alto;Publico;No hay informacion;;
4305;Rio Hurtado;Posta de Salud Rural Seron;Publico;No hay informacion;;
4301;Ovalle;Posta de Salud Rural Barraza;Publico;No hay informacion;;
4301;Ovalle;Posta de Salud Rural Camarico Ovalle;Publico;No hay informacion;;
4301;Ovalle;Posta de Salud Rural Alcones Bajo;Publico;No hay informacion;;
4301;Ovalle;Posta de Salud Rural Las Sossas;Publico;No hay informacion;;
4301;Ovalle;Posta de Salud Rural Limari;Publico;No hay informacion;;
4301;Ovalle;Posta de Salud Rural Hornillos;Publico;No hay informacion;;
4303;Monte Patria;Posta de Salud Rural Chilecito;Publico;No hay informacion;;
4303;Monte Patria;Posta de Salud Rural Hacienda Valdivia;Publico;No hay informacion;;
4303;Monte Patria;Posta de Salud Rural Huatulame;Publico;No hay informacion;;
4303;Monte Patria;Posta de Salud Rural Mialqui;Publico;No hay informacion;;
4303;Monte Patria;Posta de Salud Rural Pedregal;Publico;No hay informacion;;
4303;Monte Patria;Posta de Salud Rural Rapel Monte Patria;Publico;No hay informacion;;
4302;Combarbala;Posta de Salud Rural San Lorenzo Combarbala;Publico;No hay informacion;;
4302;Combarbala;Posta de Salud Rural San Marcos Combarbala;Publico;No hay informacion;;
4303;Monte Patria;Posta de Salud Rural Tulahuen;Publico;No hay informacion;;
4303;Monte Patria;Posta de Salud Rural El Maiten;Publico;No hay informacion;;
4301;Ovalle;Posta de Salud Rural Chalinga;Publico;No hay informacion;;
4301;Ovalle;Posta de Salud Rural Cerro Blanco;Publico;No hay informacion;;
4304;Punitaqui;Posta de Salud Rural Divisadero;Publico;No hay informacion;;
4302;Combarbala;Posta de Salud Rural Manquehua;Publico;No hay informacion;;
4304;Punitaqui;Posta de Salud Rural San Pedro de Quiles;Publico;No hay informacion;;
4201;Illapel;Posta de Salud Rural Carcamo;Publico;No hay informacion;;
4201;Illapel;Posta de Salud Rural Huintil;Publico;No hay informacion;;
4201;Illapel;Posta de Salud Rural Limahuida;Publico;No hay informacion;;
4201;Illapel;Posta de Salud Rural Matancilla;Publico;No hay informacion;;
4201;Illapel;Posta de Salud Rural Peralillo Illapel;Publico;No hay informacion;;
4201;Illapel;Posta de Salud Rural Santa Virginia;Publico;No hay informacion;;
4201;Illapel;Posta de Salud Rural Tunga Norte;Publico;No hay informacion;;
4202;Canela;Posta de Salud Rural Mincha Norte;Publico;No hay informacion;;
4202;Canela;Posta de Salud Rural Agua Fria;Publico;No hay informacion;;
4204;Salamanca;Posta de Salud Rural CuncumenSalamanca;Publico;No hay informacion;;
4204;Salamanca;Posta de Salud Rural Tranquilla;Publico;No hay informacion;;
4204;Salamanca;Posta de Salud Rural Cunlagua;Publico;No hay informacion;;
4204;Salamanca;Posta de Salud Rural Chillepin;Publico;No hay informacion;;
4204;Salamanca;Posta de Salud Rural Llimpo;Publico;No hay informacion;;
4204;Salamanca;Posta de Salud Rural San Agustin Salamanca;Publico;No hay informacion;;
4204;Salamanca;Posta de Salud Rural Tahuinco;Publico;No hay informacion;;
4302;Combarbala;Posta de Salud Rural Barrancas;Publico;No hay informacion;;
4302;Combarbala;Posta de Salud Rural Cogoti 18;Publico;No hay informacion;;
4302;Combarbala;Posta de Salud Rural El Huacho;Publico;No hay informacion;;
4302;Combarbala;Posta de Salud Rural El Sauce Combarbala;Publico;No hay informacion;;
4302;Combarbala;Posta de Salud Rural Quilitapia;Publico;No hay informacion;;
4302;Combarbala;Posta de Salud Rural La Ligua;Publico;No hay informacion;;
4302;Combarbala;Posta de Salud Rural Ramadilla;Publico;No hay informacion;;
4302;Combarbala;Posta de Salud Rural Valle Hermoso;Publico;No hay informacion;;
4106;Vicuna;Posta de Salud Rural Diaguitas;Publico;No hay informacion;;
4106;Vicuna;Posta de Salud Rural El Molle;Publico;No hay informacion;;
4106;Vicuna;Posta de Salud Rural El Tambo Vicuna;Publico;No hay informacion;;
4106;Vicuna;Posta de Salud Rural Huanta;Publico;Avenida Elqui 25;;
4106;Vicuna;Posta de Salud Rural Peralillo Vicuna;Publico;No hay informacion;;
4106;Vicuna;Posta de Salud Rural Rivadavia;Publico;Calle OHiggins 46;;
4106;Vicuna;Posta de Salud Rural Talcuna;Publico;No hay informacion;;
4106;Vicuna;Posta de Salud Rural Chapilca;Publico;No hay informacion;;
4105;Paiguano;Posta de Salud Rural Horcon Paiguano;Publico;No hay informacion;;
4105;Paiguano;Posta de Salud Rural Monte Grande;Publico;No hay informacion;;
4105;Paiguano;Posta de Salud Rural Pisco Elqui;Publico;No hay informacion;;
4203;Los Vilos;Posta de Salud Rural Caimanes;Publico;No hay informacion;;
4203;Los Vilos;Posta de Salud Rural Guanguali;Publico;No hay informacion;;
4203;Los Vilos;Posta de Salud Rural Quilimari;Publico;No hay informacion;;
4203;Los Vilos;Posta de Salud Rural Tilama;Publico;No hay informacion;;
4202;Canela;Posta de Salud Rural Canela Alta;Publico;No hay informacion;;
4202;Canela;Posta de Salud Rural Los Rulos;Publico;No hay informacion;;
4202;Canela;Posta de Salud Rural Huentelauquen;Publico;No hay informacion;;
4201;Illapel;Posta de Salud Rural Plan de Hornos;Publico;No hay informacion;;
4201;Illapel;Posta de Salud Rural Tunga Sur;Publico;No hay informacion;;
4201;Illapel;Posta de Salud Rural Canas Uno;Publico;No hay informacion;;
4202;Canela;Posta de Salud Rural Espiritu Santo;Publico;No hay informacion;;
4303;Monte Patria;Posta de Salud Rural Ramadas de Tulahuen;Publico;No hay informacion;;
4302;Combarbala;Posta de Salud Rural El DuraznoCombarbala;Publico;No hay informacion;;
4204;Salamanca;Posta de Salud Rural Quelen Bajo;Publico;No hay informacion;;
4204;Salamanca;Posta de Salud Rural Camisa;Publico;No hay informacion;;
4202;Canela;Posta de Salud Rural Mincha Sur;Publico;No hay informacion;;
4201;Illapel;Posta de Salud Rural Pintacura Sur;Publico;No hay informacion;;
4202;Canela;Posta de Salud Rural Jaboneria;Publico;No hay informacion;;
4202;Canela;Posta de Salud Rural Quebrada Linares;Publico;No hay informacion;;
4101;La Serena;Posta de Salud Rural Lambert;Publico;No hay informacion;;
4104;La Higuera;Posta de Salud Rural Caleta Hornos;Publico;No hay informacion;;
4204;Salamanca;Posta de Salud Rural Arboleda Grande;Publico;No hay informacion;;
4106;Vicuna;Posta de Salud Rural Calingasta;Publico;Calle Miraflores 133;;
4305;Rio Hurtado;Posta de Salud Rural Tabaqueros;Publico;No hay informacion;;
4201;Illapel;Posta de Salud Rural Socavon;Publico;No hay informacion;;
4104;La Higuera;Posta de Salud Rural Los Choros;Publico;No hay informacion;;
4104;La Higuera;Posta de Salud Rural El Trapiche;Publico;No hay informacion;;
4301;Ovalle;Posta de Salud Rural Huamalata;Publico;No hay informacion;;
4304;Punitaqui;Posta de Salud Rural El Parral de Quiles;Publico;No hay informacion;;
